	sample_GBM1_exosome_clean_fq	sample_GBM2_exosome_clean_fq	sample_GBM3_exosome_clean_fq	sample_GBM4_exosome_clean_fq
hsa-miR-548l	0.344511170516321	1.90196573947766	0	0.24243746628604
hsa-miR-4683	0.344511170516321	0.330776650343942	0	0.24243746628604
hsa-miR-512-3p	0.344511170516321	0	0	0.48487493257208
hsa-miR-1323	0.344511170516321	0	0	0
hsa-miR-6818-3p	0.344511170516321	0.165388325171971	0	0.24243746628604
hsa-miR-6787-3p	0.344511170516321	0	0	0
hsa-miR-138-5p	0.344511170516321	14.0580076396175	0.524290510420405	0.24243746628604
hsa-miR-5002-5p	0.344511170516321	0	0	0.727312398858119
hsa-miR-452-5p	0.344511170516321	0.165388325171971	0	5.81849919086496
hsa-miR-937-3p	0.344511170516321	3.30776650343942	0.524290510420405	2.4243746628604
hsa-miR-1185-2-3p	0.25838337788724	0	0	0
hsa-mir-320b-1	0.180868364521068	0.192953046033966	0	0.048487493257208
hsa-mir-320a	0.180868364521068	0.758029823704866	0	0.048487493257208
hsa-miR-7854-3p	0.17225558525816	0.661553300687883	0.262145255210202	0.48487493257208
hsa-miR-6733-5p	0.17225558525816	0	0	0.24243746628604
hsa-miR-410-5p	0.17225558525816	0.165388325171971	0	0
hsa-miR-4791	0.17225558525816	0	1.57287153126121	0
hsa-miR-888-5p	0.17225558525816	0.330776650343942	0	0
hsa-miR-517a-3p|hsa-miR-517b-3p	0.17225558525816	0	0	0
hsa-miR-335-5p	0.17225558525816	6.94630965722277	0.262145255210202	0.727312398858119
hsa-miR-3159	0.17225558525816	0	0	0.48487493257208
hsa-miR-4286	0.17225558525816	0.165388325171971	0	0.48487493257208
hsa-miR-765	0.17225558525816	0.496164975515912	0	0.24243746628604
hsa-miR-758-3p	0.17225558525816	1.48849492654774	0	0.727312398858119
hsa-miR-508-3p	0.17225558525816	0	0	0.24243746628604
hsa-miR-203a-3p	0.17225558525816	0.496164975515912	0.262145255210202	1.93949973028832
hsa-miR-191-3p	0.17225558525816	0.330776650343942	0	1.2121873314302
hsa-miR-324-3p	0.17225558525816	2.15004822723562	0.524290510420405	1.93949973028832
hsa-miR-4669	0.17225558525816	0.330776650343942	0	0
hsa-miR-378e	0.17225558525816	7.31016397260111	1.04858102084081	1.69706226400228
hsa-miR-450a-2-3p	0.17225558525816	5.78859138101898	0.786435765630607	3.39412452800456
hsa-miR-196a-3p	0.17225558525816	0.165388325171971	0	2.18193719657436
hsa-miR-6755-5p	0.17225558525816	0.165388325171971	0	0
hsa-miR-4775	0.17225558525816	0	0	0
hsa-miR-1538	0.17225558525816	0.661553300687883	0.262145255210202	0
hsa-miR-365b-5p	0.17225558525816	0	0	0.24243746628604
hsa-miR-4437	0.17225558525816	0	0	0
hsa-miR-504-5p	0.17225558525816	0.992329951031825	1.31072627605101	1.2121873314302
hsa-miR-2392	0.17225558525816	0	0	0
hsa-miR-597-5p	0.17225558525816	0	0	0
hsa-miR-1278	0.17225558525816	0.992329951031825	0.262145255210202	3.39412452800456
hsa-miR-4804-5p	0.17225558525816	0	0	0
hsa-miR-6882-5p	0.17225558525816	0.826941625859854	0	0.24243746628604
hsa-miR-1827	0.17225558525816	1.65388325171971	0.786435765630607	0.969749865144159
hsa-miR-200b-3p	0.17225558525816	2.31543655240759	0	2.18193719657436
hsa-miR-129-5p	0.17225558525816	8.10402793342657	1.04858102084081	6.54581158972308
hsa-miR-1276	0.17225558525816	1.81927157689168	0.524290510420405	0
hsa-miR-6515-5p	0.17225558525816	0.165388325171971	0	0.24243746628604
hsa-miR-6866-5p	0.17225558525816	2.8116015279235	0.524290510420405	0.727312398858119
hsa-miR-6716-3p	0.17225558525816	0	0	0.24243746628604
hsa-miR-549a	0.17225558525816	0	0	0
hsa-miR-6868-3p	0.17225558525816	1.98465990206365	0.262145255210202	0
hsa-miR-205-5p	0.17225558525816	0	0.262145255210202	0.48487493257208
hsa-miR-518e-5p|hsa-miR-519a-5p|hsa-miR-519b-5p|hsa-miR-519c-5p|hsa-miR-522-5p|hsa-miR-523-5p	0.17225558525816	0	0	0.24243746628604
hsa-miR-550a-3-5p	0.17225558525816	1.48849492654774	0	0.12121873314302
hsa-miR-450a-1-3p	0.17225558525816	1.48849492654774	0	0.24243746628604
hsa-miR-296-5p	0.17225558525816	0.661553300687883	0	0
hsa-miR-935	0.17225558525816	0.330776650343942	0.524290510420405	1.93949973028832
hsa-miR-548az-5p	0.17225558525816	0.496164975515912	0	0
hsa-miR-380-3p	0.17225558525816	0	0	0
hsa-miR-4525	0.17225558525816	0.330776650343942	0	0
hsa-miR-2277-3p	0.17225558525816	0	0	0.24243746628604
hsa-miR-6728-5p	0.17225558525816	0	0.262145255210202	0
hsa-miR-4742-3p	0.17225558525816	0	0	0
hsa-miR-3682-3p	0.17225558525816	0.165388325171971	0	0
hsa-miR-6762-3p	0.17225558525816	0	0	0
hsa-miR-3659	0.17225558525816	1.1577182762038	0	0
hsa-miR-6500-3p	0.17225558525816	1.1577182762038	0.262145255210202	7.2731239885812
hsa-miR-504-3p	0.17225558525816	0.165388325171971	0	0
hsa-miR-6804-5p	0.17225558525816	0.330776650343942	0	0
hsa-miR-4753-5p	0.17225558525816	0	0	0.48487493257208
hsa-miR-3150a-5p	0.17225558525816	1.1577182762038	0	1.2121873314302
hsa-miR-3661	0.17225558525816	0.330776650343942	0.262145255210202	0
hsa-miR-497-5p	0.17225558525816	0	0.524290510420405	3.6365619942906
hsa-miR-6514-5p	0.17225558525816	0.496164975515912	0.786435765630607	1.45462479771624
hsa-miR-4498	0.17225558525816	0.165388325171971	0	0
hsa-miR-338-5p	0.17225558525816	37.7085381392093	0.262145255210202	2.4243746628604
hsa-miR-3200-5p	0.17225558525816	0	0	1.45462479771624
hsa-miR-3191-3p	0.17225558525816	0	0	0.24243746628604
hsa-miR-6852-5p	0.17225558525816	0	0.262145255210202	0.24243746628604
hsa-miR-138-1-3p	0.17225558525816	1.32310660137577	0	0
hsa-miR-19a-3p	0.17225558525816	23.3197538492479	0.262145255210202	4.00021819371966
hsa-miR-891a-5p	0.17225558525816	0.661553300687883	0	0.24243746628604
hsa-miR-526b-5p	0.17225558525816	0	0	0
hsa-miR-4662a-5p	0.17225558525816	0.661553300687883	0	1.2121873314302
hsa-miR-6767-5p	0.17225558525816	0.826941625859854	0	0
hsa-miR-365a-5p	0.17225558525816	0	0	0.24243746628604
hsa-miR-143-5p	0.17225558525816	0	0	0
hsa-miR-6875-5p	0.17225558525816	0	0	0
hsa-miR-6783-3p	0.17225558525816	0	0	0
hsa-miR-4511	0.17225558525816	0.496164975515912	0	0
hsa-miR-1245a	0.17225558525816	0	0	0
hsa-miR-3689a-5p|hsa-miR-3689b-5p|hsa-miR-3689e	0.17225558525816	0	0	0.24243746628604
hsa-miR-3151-5p	0.17225558525816	0.330776650343942	0.262145255210202	0
hsa-miR-194-5p	0.17225558525816	1.1577182762038	0	1.93949973028832
hsa-miR-4510	0.17225558525816	2.15004822723562	0.262145255210202	0.848531132001139
hsa-miR-330-5p	0.17225558525816	0.661553300687883	0	0.727312398858119
hsa-miR-516b-5p	0.17225558525816	0	0	0
hsa-miR-6780a-5p	0.17225558525816	0.330776650343942	0	0.24243746628604
hsa-miR-3180|hsa-miR-3180-3p	0.17225558525816	0.165388325171971	0	0
hsa-miR-196b-5p	0.17225558525816	31.2583934575025	1.04858102084081	3.15168706171852
hsa-miR-4688	0.17225558525816	0	0	0
hsa-miR-1303	0.17225558525816	29.7698985309547	9.17508393235709	8.00043638743931
hsa-miR-1229-3p	0.17225558525816	0	0	0
hsa-miR-374b-3p	0.17225558525816	0	0	0
hsa-miR-4659a-3p	0.17225558525816	0.165388325171971	0	0
hsa-miR-4665-5p	0.17225558525816	0	0	0.48487493257208
hsa-miR-6510-3p	0.17225558525816	0	0	0
hsa-miR-1270	0.17225558525816	6.28475635653489	0.262145255210202	0.24243746628604
hsa-miR-548n	0.17225558525816	0.578859138101898	0	0.12121873314302
hsa-miR-212-3p	0.17225558525816	0.496164975515912	0	0.727312398858119
hsa-miR-3132	0.17225558525816	0	0	0.24243746628604
hsa-miR-551b-5p	0.17225558525816	0.992329951031825	0.262145255210202	0.24243746628604
hsa-miR-379-3p	0.17225558525816	0	0	0
hsa-miR-937-5p	0.17225558525816	0	0	0
hsa-miR-4741	0.17225558525816	0	0	0
hsa-miR-592	0.17225558525816	0	0	0
hsa-miR-4793-3p	0.17225558525816	0.165388325171971	0	0
hsa-miR-7-1-3p	0.17225558525816	1.32310660137577	0	1.2121873314302
hsa-miR-3140-3p	0.17225558525816	0.661553300687883	0	0
hsa-miR-500b-3p	0.17225558525816	1.48849492654774	0	0
hsa-miR-550a-3-5p|hsa-miR-550a-5p	0.17225558525816	8.35211042118453	1.57287153126121	2.54559339600342
hsa-miR-30b-3p	0.17225558525816	0.165388325171971	0	0.48487493257208
hsa-miR-4709-5p	0.17225558525816	0	0	0.969749865144159
hsa-miR-30d-3p	0.17225558525816	0.826941625859854	0	0.24243746628604
hsa-miR-33b-3p	0.17225558525816	0	0	0.24243746628604
hsa-miR-4435	0.17225558525816	0.165388325171971	0	0.48487493257208
hsa-miR-758-5p	0.17225558525816	0	0	0
hsa-let-7f-2-3p	0.17225558525816	1.48849492654774	0	0.727312398858119
hsa-miR-23a-5p	0.17225558525816	0	0	0
hsa-miR-5587-3p	0.17225558525816	0.165388325171971	0	0
hsa-miR-15b-5p	0.17225558525816	6.94630965722277	0.262145255210202	4.12143692686268
hsa-mir-320b-2	0.137804468206528	0.647770940256886	0	0.048487493257208
hsa-mir-30a	0.0861277926290802	0	0	0
hsa-mir-146b	0.0861277926290802	0	0	0
hsa-let-7c	0.0861277926290802	0.413470812929927	0.262145255210202	0.6060936657151
hsa-miR-106a-5p	0.0861277926290802	2.8116015279235	1.83501678647142	6.42459285658006
hsa-mir-378c	0.0574185284193868	4.96716269933152	0.393217882815304	1.69706226400228
hsa-miR-378d	0.0574185284193868	5.48537945153703	2.22823466928672	1.93949973028832
hsa-let-7a-2	0.0344511170516321	0.151605964740973	0	0.109096859828718
hsa-let-7a-1	0.0344511170516321	0.124041243878978	0.131072627605101	0.351534326114758
hsa-let-7a-3	0.0344511170516321	0.192953046033966	0.131072627605101	0.109096859828718
hsa-miR-219a-2-3p	0	381.220089521393	0	4.60631185943476
hsa-miR-9-3p	0	210.043172968403	46.9240006826262	255.529089465486
hsa-miR-483-5p	0	50.939604152967	0	2.90924959543248
hsa-miR-95-3p	0	23.1543655240759	7.07792189067547	62.7913037680843
hsa-miR-204-3p	0	21.8312589227001	0	0.24243746628604
hsa-miR-598-3p	0	15.0503375906493	0.786435765630607	36.365619942906
hsa-miR-378c	0	14.1958312439275	2.62145255210202	3.87899946057664
hsa-miR-204-5p	0	12.4041243878978	0	0.727312398858119
hsa-miR-1269a	0	11.9079594123819	0	0
hsa-miR-501-5p	0	10.2540761606622	2.35930729689182	1.45462479771624
hsa-miR-18a-5p	0	10.0886878354902	0	1.2121873314302
hsa-miR-942-5p	0	8.93096955928642	1.04858102084081	3.15168706171852
hsa-miR-335-3p	0	8.60019290894248	1.83501678647142	0.24243746628604
hsa-miR-340-3p	0	7.27708630756671	0.262145255210202	5.09118679200684
hsa-miR-548av-3p|hsa-miR-548o-3p	0	6.36745051912088	0.218454379341835	2.06071846343134
hsa-miR-577	0	5.95397970619095	0	0.48487493257208
hsa-miR-378f	0	5.62320305584701	1.83501678647142	1.69706226400228
hsa-miR-181c-5p	0	4.96164975515912	0	0.24243746628604
hsa-miR-3691-5p	0	4.63087310481518	0.786435765630607	0.48487493257208
hsa-miR-124-3p	0	4.30009645447124	0	0.24243746628604
hsa-miR-2681-5p	0	3.9693198041273	0	0.48487493257208
hsa-miR-32-5p	0	3.80393147895533	0.262145255210202	3.15168706171852
hsa-miR-383-5p	0	3.14237817826744	0	0
hsa-miR-766-5p	0	3.14237817826744	0	0.48487493257208
hsa-miR-17-3p	0	3.14237817826744	0	0
hsa-miR-33a-5p	0	3.14237817826744	0.524290510420405	0.24243746628604
hsa-miR-147b	0	2.97698985309547	0.262145255210202	2.18193719657436
hsa-miR-20b-5p	0	2.89429569050949	0.262145255210202	7.8792176542963
hsa-miR-1304-5p	0	2.8116015279235	0	0
hsa-miR-18a-3p	0	2.8116015279235	0	0
hsa-miR-3120-3p	0	2.48082487757956	0	2.18193719657436
hsa-miR-96-5p	0	2.48082487757956	0.262145255210202	8.48531132001139
hsa-miR-338-3p	0	2.48082487757956	0	0.24243746628604
hsa-miR-4705	0	2.31543655240759	0	0.24243746628604
hsa-miR-31-5p	0	2.15004822723562	0	3.39412452800456
hsa-miR-378a-5p	0	2.15004822723562	0.524290510420405	0.969749865144159
hsa-miR-1250-5p	0	2.15004822723562	0.262145255210202	0.24243746628604
hsa-miR-3164	0	1.98465990206365	0.262145255210202	0
hsa-miR-3529-5p	0	1.98465990206365	0	0
hsa-miR-454-3p	0	1.98465990206365	1.31072627605101	0.48487493257208
hsa-miR-362-5p	0	1.81927157689168	0.786435765630607	2.18193719657436
hsa-miR-216b-5p	0	1.81927157689168	0	0
hsa-miR-454-5p	0	1.65388325171971	0.786435765630607	1.69706226400228
hsa-miR-378h	0	1.65388325171971	0.524290510420405	0.24243746628604
hsa-miR-2355-3p	0	1.48849492654774	0	0.24243746628604
hsa-miR-6720-3p	0	1.48849492654774	0.262145255210202	0.24243746628604
hsa-miR-3937	0	1.48849492654774	0	0
hsa-miR-3911	0	1.48849492654774	0	0
hsa-miR-7976	0	1.48849492654774	0	0.24243746628604
hsa-miR-378i	0	1.48849492654774	0.524290510420405	1.45462479771624
hsa-miR-187-3p	0	1.32310660137577	0	7.51556145486724
hsa-miR-548e-3p	0	1.32310660137577	0	0.727312398858119
hsa-miR-200a-3p	0	1.32310660137577	0	5.09118679200684
hsa-miR-873-3p	0	1.32310660137577	0	0
hsa-miR-3188	0	1.1577182762038	0	0
hsa-miR-548b-5p	0	1.1577182762038	0	0.24243746628604
hsa-miR-618	0	1.1577182762038	0.262145255210202	0
hsa-miR-3622a-5p	0	1.1577182762038	0	0.48487493257208
hsa-miR-676-3p	0	1.1577182762038	0	0
hsa-miR-363-3p	0	1.1577182762038	2.88359780731223	14.5462479771624
hsa-miR-4473	0	1.1577182762038	0	0.727312398858119
hsa-miR-3192-5p	0	0.992329951031825	0	0
hsa-miR-1910-3p	0	0.992329951031825	0	0
hsa-miR-1288-3p	0	0.992329951031825	0	0.24243746628604
hsa-miR-548av-5p|hsa-miR-548k	0	0.992329951031825	0	0.24243746628604
hsa-miR-544b	0	0.992329951031825	0	0.727312398858119
hsa-miR-548u	0	0.992329951031825	0	0
hsa-miR-1299	0	0.992329951031825	0.786435765630607	0.24243746628604
hsa-miR-3127-5p	0	0.992329951031825	0	0
hsa-miR-579-5p	0	0.992329951031825	0	0.24243746628604
hsa-miR-2276-3p	0	0.992329951031825	0	0.24243746628604
hsa-miR-3613-3p	0	0.992329951031825	0	0.24243746628604
hsa-miR-3591-5p	0	0.992329951031825	0	0.24243746628604
hsa-miR-3149	0	0.826941625859854	0	0.969749865144159
hsa-miR-6516-5p	0	0.826941625859854	0	0
hsa-miR-664a-3p	0	0.826941625859854	0	0.24243746628604
hsa-miR-769-3p	0	0.826941625859854	0	0
hsa-miR-301b-3p	0	0.826941625859854	0.262145255210202	1.2121873314302
hsa-miR-2682-5p	0	0.826941625859854	0	0.24243746628604
hsa-miR-3176	0	0.826941625859854	0	0
hsa-miR-4738-3p	0	0.826941625859854	0	0.24243746628604
hsa-miR-4504	0	0.826941625859854	0	0
hsa-miR-4684-3p	0	0.826941625859854	0	0
hsa-miR-3173-5p	0	0.826941625859854	0	0
hsa-miR-1307-5p	0	0.826941625859854	0.262145255210202	1.45462479771624
hsa-miR-217	0	0.826941625859854	0	0
hsa-miR-628-5p	0	0.826941625859854	0	0
hsa-miR-3609	0	0.826941625859854	0.262145255210202	0.727312398858119
hsa-miR-532-3p	0	0.826941625859854	0.524290510420405	2.4243746628604
hsa-miR-3146	0	0.826941625859854	0.262145255210202	0
hsa-miR-200b-5p	0	0.826941625859854	0	0
hsa-miR-215-5p	0	0.744247463273868	0.131072627605101	6.42459285658006
hsa-let-7f-1-3p	0	0.661553300687883	0.262145255210202	0.969749865144159
hsa-miR-34a-5p	0	0.661553300687883	0	5.81849919086496
hsa-miR-99a-3p	0	0.661553300687883	0	0
hsa-miR-1266-5p	0	0.661553300687883	1.04858102084081	0.24243746628604
hsa-miR-3065-5p	0	0.661553300687883	0	0
hsa-miR-3121-3p	0	0.661553300687883	0	0.24243746628604
hsa-miR-6847-5p	0	0.661553300687883	0.786435765630607	0
hsa-miR-3913-5p	0	0.661553300687883	0	0.24243746628604
hsa-miR-3148	0	0.661553300687883	0	5.09118679200684
hsa-miR-4660	0	0.661553300687883	0	0
hsa-miR-548ah-3p|hsa-miR-548av-3p	0	0.661553300687883	0	0
hsa-miR-500a-5p	0	0.661553300687883	0	0
hsa-miR-137	0	0.661553300687883	0	0.24243746628604
hsa-miR-4440	0	0.661553300687883	0.262145255210202	0
hsa-miR-3065-3p	0	0.661553300687883	0	1.2121873314302
hsa-mir-151b	0	0.578859138101898	0	0
hsa-miR-4760-5p	0	0.496164975515912	0	0
hsa-miR-885-3p	0	0.496164975515912	0	0
hsa-miR-548am-3p	0	0.496164975515912	0.0873817517367342	0.12121873314302
hsa-miR-1286	0	0.496164975515912	0	0
hsa-miR-3929	0	0.496164975515912	0	0
hsa-miR-135a-3p	0	0.496164975515912	0.524290510420405	0
hsa-miR-5001-3p	0	0.496164975515912	0	0.48487493257208
hsa-miR-219a-5p	0	0.496164975515912	0	1.45462479771624
hsa-miR-488-3p	0	0.496164975515912	0	0
hsa-miR-548q	0	0.496164975515912	0	0
hsa-miR-1295a	0	0.496164975515912	0	0
hsa-miR-892c-3p	0	0.496164975515912	0	0
hsa-miR-509-3p	0	0.496164975515912	0	0.24243746628604
hsa-miR-378b	0	0.496164975515912	0.262145255210202	0.727312398858119
hsa-miR-548ap-5p|hsa-miR-548j-5p	0	0.496164975515912	0	0.727312398858119
hsa-miR-885-5p	0	0.496164975515912	0.524290510420405	0.48487493257208
hsa-miR-5009-5p	0	0.496164975515912	0	0
hsa-miR-889-5p	0	0.496164975515912	0	0
hsa-miR-6735-5p	0	0.496164975515912	0	0
hsa-miR-548an	0	0.496164975515912	0	0
hsa-miR-6827-5p	0	0.496164975515912	0	0
hsa-miR-181b-2-3p	0	0.496164975515912	0	0
hsa-miR-1908-5p	0	0.496164975515912	0.262145255210202	0.727312398858119
hsa-miR-5194	0	0.496164975515912	0	0
hsa-miR-548ao-3p	0	0.496164975515912	0	0
hsa-miR-641	0	0.496164975515912	0.524290510420405	2.18193719657436
hsa-miR-4474-3p	0	0.496164975515912	0	0
hsa-miR-24-1-5p	0	0.496164975515912	0	0.24243746628604
hsa-miR-3120-5p	0	0.496164975515912	0	0.48487493257208
hsa-miR-3179	0	0.496164975515912	0	0.48487493257208
hsa-miR-2278	0	0.330776650343942	0	0
hsa-miR-5680	0	0.330776650343942	0	0
hsa-miR-3145-3p	0	0.330776650343942	0	0.48487493257208
hsa-miR-301a-5p	0	0.330776650343942	0.524290510420405	1.45462479771624
hsa-miR-126-5p	0	0.330776650343942	0	1.2121873314302
hsa-miR-200a-5p	0	0.330776650343942	0	0.24243746628604
hsa-miR-6505-3p	0	0.330776650343942	0	0
hsa-miR-188-5p	0	0.330776650343942	0	0.969749865144159
hsa-miR-26b-3p	0	0.330776650343942	0	0
hsa-miR-1914-5p	0	0.330776650343942	0	0
hsa-miR-3144-3p	0	0.330776650343942	1.31072627605101	0
hsa-miR-154-3p	0	0.330776650343942	0	0
hsa-miR-1910-5p	0	0.330776650343942	0.262145255210202	0
hsa-miR-6511b-5p	0	0.330776650343942	0	0
hsa-miR-1226-3p	0	0.330776650343942	0	0.24243746628604
hsa-miR-1260b	0	0.330776650343942	0	0.24243746628604
hsa-miR-98-3p	0	0.330776650343942	0.262145255210202	0.24243746628604
hsa-miR-3144-5p	0	0.330776650343942	0.786435765630607	0
hsa-miR-6772-3p	0	0.330776650343942	0	0
hsa-miR-3138	0	0.330776650343942	0	0
hsa-miR-449a	0	0.330776650343942	0	0.24243746628604
hsa-miR-195-5p	0	0.330776650343942	0	1.45462479771624
hsa-miR-3688-3p	0	0.330776650343942	0	0
hsa-miR-195-3p	0	0.330776650343942	1.31072627605101	9.21262371886951
hsa-miR-940	0	0.330776650343942	0	0
hsa-miR-135a-5p	0	0.330776650343942	0	2.18193719657436
hsa-miR-7978	0	0.330776650343942	0.262145255210202	0
hsa-miR-576-5p	0	0.330776650343942	0	0
hsa-miR-374a-5p	0	0.330776650343942	0	0
hsa-miR-7977	0	0.330776650343942	0	0.24243746628604
hsa-miR-4639-5p	0	0.330776650343942	0	0
hsa-miR-1197	0	0.330776650343942	0	0
hsa-miR-6806-3p	0	0.330776650343942	0	0
hsa-miR-892a	0	0.330776650343942	0	0.48487493257208
hsa-miR-212-5p	0	0.330776650343942	0	1.2121873314302
hsa-miR-6737-3p	0	0.330776650343942	0	0
hsa-miR-4477b	0	0.330776650343942	0.262145255210202	0.969749865144159
hsa-miR-1185-5p	0	0.330776650343942	0	0
hsa-miR-744-3p	0	0.330776650343942	0	0.24243746628604
hsa-miR-4773	0	0.330776650343942	0	0
hsa-miR-590-3p	0	0.330776650343942	0	0
hsa-miR-483-3p	0	0.330776650343942	0	0
hsa-miR-139-3p	0	0.330776650343942	0	1.45462479771624
hsa-miR-4454	0	0.330776650343942	0	0.48487493257208
hsa-miR-1224-5p	0	0.330776650343942	0	0
hsa-miR-1254	0	0.330776650343942	0.262145255210202	0.48487493257208
hsa-miR-548at-5p	0	0.330776650343942	0	0
hsa-miR-4799-5p	0	0.330776650343942	0	0
hsa-miR-3127-3p	0	0.330776650343942	0.262145255210202	0
hsa-miR-4797-5p	0	0.330776650343942	0	0
hsa-miR-581	0	0.330776650343942	0	0
hsa-miR-128-1-5p	0	0.330776650343942	0	0
hsa-miR-6842-3p	0	0.330776650343942	0	6.060936657151
hsa-miR-548ab	0	0.248082487757956	0	0.12121873314302
hsa-miR-6820-5p	0	0.165388325171971	0	0
hsa-miR-29b-2-5p	0	0.165388325171971	0	0
hsa-miR-6826-5p	0	0.165388325171971	0	0
hsa-miR-6857-3p	0	0.165388325171971	0	0
hsa-miR-3064-5p	0	0.165388325171971	1.04858102084081	0
hsa-miR-92a-1-5p	0	0.165388325171971	0	0
hsa-miR-511-5p	0	0.165388325171971	0	0
hsa-miR-135b-5p	0	0.165388325171971	0	1.45462479771624
hsa-miR-4797-3p	0	0.165388325171971	0	0
hsa-miR-6794-3p	0	0.165388325171971	0	0
hsa-miR-3675-3p	0	0.165388325171971	0	0
hsa-miR-223-5p	0	0.165388325171971	0	0
hsa-miR-129-2-3p	0	0.165388325171971	0	0
hsa-miR-542-5p	0	0.165388325171971	0	0
hsa-miR-376b-3p	0	0.165388325171971	0	0
hsa-miR-6786-3p	0	0.165388325171971	0	0
hsa-miR-548ai|hsa-miR-570-5p	0	0.165388325171971	0	0
hsa-miR-548ah-5p	0	0.165388325171971	0	0
hsa-miR-887-5p	0	0.165388325171971	0.262145255210202	0.48487493257208
hsa-miR-422a	0	0.165388325171971	0	0.24243746628604
hsa-miR-3163	0	0.165388325171971	0	0.24243746628604
hsa-miR-4729	0	0.165388325171971	0	0
hsa-miR-374a-3p	0	0.165388325171971	0	0.24243746628604
hsa-miR-6853-3p	0	0.165388325171971	0	0
hsa-miR-3154	0	0.165388325171971	0	0
hsa-miR-6511b-3p	0	0.165388325171971	0	0
hsa-miR-3126-5p	0	0.165388325171971	0	0
hsa-miR-4636	0	0.165388325171971	0	0
hsa-miR-3183	0	0.165388325171971	0	0
hsa-miR-1255b-5p	0	0.165388325171971	0	0.24243746628604
hsa-miR-7114-5p	0	0.165388325171971	0	0
hsa-miR-3184-5p	0	0.165388325171971	0	0
hsa-miR-6880-3p	0	0.165388325171971	0	0
hsa-miR-3944-3p	0	0.165388325171971	0	0
hsa-miR-6759-5p	0	0.165388325171971	0	0
hsa-miR-766-3p	0	0.165388325171971	0	0.24243746628604
hsa-miR-373-3p	0	0.165388325171971	0	0.24243746628604
hsa-miR-625-5p	0	0.165388325171971	0	0.24243746628604
hsa-miR-4784	0	0.165388325171971	0	0.24243746628604
hsa-miR-5010-3p	0	0.165388325171971	0	0
hsa-miR-6877-5p	0	0.165388325171971	0	0
hsa-miR-3173-3p	0	0.165388325171971	0	0
hsa-miR-1255a	0	0.165388325171971	0.524290510420405	0.969749865144159
hsa-miR-6505-5p	0	0.165388325171971	0	0
hsa-miR-4677-3p	0	0.165388325171971	0.262145255210202	0.48487493257208
hsa-miR-548at-3p	0	0.165388325171971	0	0
hsa-miR-19b-1-5p	0	0.165388325171971	0	0
hsa-miR-3167	0	0.165388325171971	0	0
hsa-miR-378j	0	0.165388325171971	0	0
hsa-miR-5688	0	0.165388325171971	0	0
hsa-miR-186-3p	0	0.165388325171971	0	0
hsa-miR-181b-3p	0	0.165388325171971	0	0.24243746628604
hsa-miR-429	0	0.165388325171971	0	0.24243746628604
hsa-miR-182-3p	0	0.165388325171971	0	0.48487493257208
hsa-miR-3619-3p	0	0.165388325171971	0	0
hsa-miR-500a-5p|hsa-miR-500b-5p	0	0.165388325171971	0	0
hsa-miR-509-3-5p	0	0.165388325171971	0	0.48487493257208
hsa-miR-4731-5p	0	0.165388325171971	0	0
hsa-miR-7155-3p	0	0.165388325171971	0	0
hsa-miR-3143	0	0.165388325171971	0	0
hsa-miR-4721	0	0.165388325171971	0.262145255210202	0.24243746628604
hsa-miR-3135a	0	0.165388325171971	0	0
hsa-miR-190a-5p	0	0.165388325171971	0	0.48487493257208
hsa-miR-6867-5p	0	0.165388325171971	0	0
hsa-miR-1976	0	0.165388325171971	0	0
hsa-miR-597-3p	0	0.165388325171971	0	0
hsa-miR-1292-3p	0	0.165388325171971	0	0
hsa-miR-4766-3p	0	0.165388325171971	0	0
hsa-miR-3198	0	0.165388325171971	0	0
hsa-miR-6764-5p	0	0.165388325171971	0	0.48487493257208
hsa-miR-6834-5p	0	0.165388325171971	0	0
hsa-miR-3157-3p	0	0.165388325171971	0	0
hsa-miR-4798-5p	0	0.165388325171971	0	0
hsa-miR-3074-5p	0	0.165388325171971	0	0.727312398858119
hsa-miR-636	0	0.165388325171971	0	0
hsa-miR-129-1-3p	0	0.165388325171971	0	0
hsa-miR-551a	0	0.165388325171971	0	0
hsa-miR-153-3p	0	0.165388325171971	0	0.24243746628604
hsa-miR-32-3p	0	0.165388325171971	0	0.24243746628604
hsa-miR-3685	0	0.165388325171971	0	0
hsa-miR-219b-5p	0	0.165388325171971	0	0
hsa-miR-6750-3p	0	0.165388325171971	0	0
hsa-miR-449b-5p	0	0.165388325171971	0	0
hsa-miR-6856-3p	0	0.165388325171971	0	0
hsa-miR-3133	0	0.165388325171971	0	0.24243746628604
hsa-miR-4803	0	0.165388325171971	0	0
hsa-miR-197-5p	0	0.165388325171971	0	0
hsa-miR-1285-5p	0	0.165388325171971	0	0
hsa-miR-6821-5p	0	0.165388325171971	0	0
hsa-miR-6818-5p	0	0.165388325171971	0	0
hsa-miR-4745-5p	0	0.165388325171971	0	0
hsa-miR-6862-5p	0	0.165388325171971	0	0
hsa-miR-4479	0	0.165388325171971	0	0
hsa-miR-4449	0	0.165388325171971	1.04858102084081	0.24243746628604
hsa-miR-605-3p	0	0.165388325171971	0	0
hsa-miR-6859-5p	0	0.165388325171971	0	0
hsa-miR-4318	0	0.0826941625859854	0	0
hsa-miR-376c-5p	0	0.0826941625859854	0	0.12121873314302
hsa-miR-642b-3p	0	0.0826941625859854	0	0
